"","ThisWeek","LastWeek","Title","Studio","WeeklyGross","PctChange","TheatreCount","TheatreChange","Average","TotalGross","Budget","WeekNum","calYear","calWeek"
"22541","46","43","BOMBSHELL: The Hedy Lamarr Story","Zeit.","$69,700","-12.3%","36","+5","$17,700","$600,300","-","18",2018,12
"22542","47","45","Oh Lucy!","FM","$68,600","-8.0%","41","+10","$15,300","$212,300","-","4",2018,12
"22543","48","40","The Party (2017)","RAtt.","$67,900","-26.7%","70","-10","$8,900","$704,600","-","6",2018,12
"22544","49","31","Darkest Hour","Focus","$67,700","-56.8%","62","-71","$10,000","$57,105,800","-","18",2018,12
"22545","50","51","Itzhak","Greenwich","$61,800","+18.8%","26","+7","$21,800","$136,600","-","3",2018,12
"22546","51","35","12 Strong","WB","$57,500","-49.4%","95","-53","$5,600","$46,046,600","-","10",2018,12
"22547","52","17","Gringo","STX","$53,700","-94.9%","117","-2,197","$4,200","$5,015,100","-","3",2018,12
"22548","53","44","Loveless (2018)","SPC","$51,200","-33.2%","46","+3","$10,200","$469,500","-","6",2018,12
"22549","54","33","Phantom Thread","Focus","$50,300","-65.5%","41","-51","$11,200","$21,258,300","-","13",2018,12
"22550","55","36","Lady Bird","A24","$47,700","-55.4%","46","-42","$9,500","$49,517,700","-","21",2018,12
"22551","56","37","Operation Red Sea","WGUSA","$44,800","-58.1%","11","-17","$37,300","$1,527,900","-","5",2018,12
"22552","57","N","The Last Suit","OutF","$38,100","-","6","-","$58,200","$38,100","-","1",2018,12
"22553","58","N","Final Portrait","SPC","$38,100","-","3","-","$116,300","$38,100","-","1",2018,12
"22554","59","42","Hostiles","ENTMP","$37,200","-56.8%","50","-52","$6,800","$30,128,400","-","14",2018,12
"22555","60","61","Film Stars Don't Die in Liverpool","SPC","$30,800","+28.4%","29","-9","$9,700","$893,600","-","13",2018,12
"22556","61","N","Ismael's Ghosts","Magn.","$28,900","-","2","-","$132,200","$28,900","-","1",2018,12
"22557","62","60","Samson","PFR","$23,700","-12.5%","36","+2","$6,000","$4,762,200","-","6",2018,12
"22558","63","67","Journey's End","Good Deed","$23,400","+46.4%","9","+7","$23,800","$39,400","-","2",2018,12
"22559","64","N","Bag of Marbles","Gaum.","$22,300","-","4","-","$51,100","$22,300","-","1",2018,12
"22560","65","49","Keep the Change","KL","$22,200","-59.2%","8","+7","$25,400","$76,600","-","2",2018,12
"22561","66","N","Back to Burgundy","MBox","$21,800","-","5","-","$39,900","$21,800","-","1",2018,12
"22562","67","57","The Insult","Cohen","$20,800","-35.5%","10","-6","$19,000","$978,600","-","11",2018,12
"22563","68","77","Ramen Heads","FB","$19,500","+73.5%","6","+4","$29,800","$30,700","-","2",2018,12
"22564","69","54","Insidious: The Last Key","Uni.","$18,400","-51.2%","25","-14","$6,700","$68,372,000","$10","12",2018,12
"22565","70","69","Island of Lemurs: Madagascar (IMAX)","WB","$18,200","+19.9%","5","-","$33,400","$11,347,400","-","208",2018,12
"22566","71","72","Hubble 3D","WB","$18,200","+44.1%","3","-4","$55,400","$52,716,400","-","419",2018,12
"22567","72","62","Goldstone","Lightyear","$16,700","-24.5%","10","-4","$15,300","$50,900","-","4",2018,12
"22568","73","59","Forever My Girl","RAtt.","$16,600","-41.2%","25","-12","$6,100","$16,514,300","$3.5","10",2018,12
"22569","74","N","Summer in the Forest","Abr.","$14,900","-","1","-","$136,600","$14,900","-","1",2018,12
"22570","75","74","Mary and the Witch's Flower","GK","$14,900","+26.6%","16","-","$8,500","$2,438,200","-","10",2018,12
"22571","76","76","The Young Karl Marx","Orch.","$13,200","+17.5%","15","+6","$8,100","$111,800","-","5",2018,12
"22572","77","N","Belle de jour (2018 re-release)","Jan.","$13,000","-","1","-","$118,900","$13,000","-","1",2018,12
"22573","78","N","Shed Skin Papa","CL","$12,600","-","8","-","$14,400","$12,600","-","1",2018,12
"22574","79","78","Claire's Camera","CGld","$12,300","+13.1%","3","+2","$37,700","$42,100","-","3",2018,12
"22575","80","58","1945","Men.","$12,300","-56.8%","8","-2","$14,100","$454,100","-","21",2018,12
"22576","81","55","The Princess and the Matchmaker","CJ","$11,100","-68.8%","5","-1","$20,300","$79,800","-","3",2018,12
"22577","82","65","Tehran Taboo","KL","$10,500","-42.9%","8","-1","$12,000","$69,100","-","6",2018,12
"22578","83","56","Detective Chinatown 2","WB","$10,400","-68.5%","3","-5","$31,700","$1,999,300","-","6",2018,12
"22579","84","86","In the Fade","Magn.","$9,600","+41.8%","12","-1","$7,300","$321,800","-","13",2018,12
"22580","85","79","Eight Hours Don't Make a Day (2018 re-release)","Jan.","$8,400","-13.9%","1","-","$77,100","$18,200","-","2",2018,12
"22581","86","82","Faces Places","Cohen","$7,100","-19.4%","14","-2","$4,600","$956,600","-","25",2018,12
"22582","87","N","The Workshop","Strand","$5,600","-","1","-","$51,700","$5,600","-","1",2018,12
"22583","88","80","Under the Sea 3D","WB","$5,500","-40.9%","6","-2","$8,500","$36,207,900","-","476",2018,12
"22584","89","75","In Between","FM","$5,400","-53.5%","5","-2","$9,900","$105,000","-","12",2018,12
"22585","90","105","Walk With Me","Gathr","$5,400","+232.8%","2","+1","$24,800","$703,300","-","24",2018,12
"22586","91","81","The Happys","Indic.","$4,800","-47.2%","1","-1","$44,100","$13,900","-","2",2018,12
"22587","92","91","November (2018)","Osci.","$4,700","+27.1%","6","-2","$7,100","$18,000","-","5",2018,12
"22588","93","N","Beauty and the Dogs","Osci.","$4,500","-","2","-","$20,600","$4,500","-","1",2018,12
"22589","94","93","Born to Be Wild (IMAX)","WB","$4,500","+46.3%","6","+1","$6,800","$25,969,000","-","364",2018,12
"22590","95","70","Agent Mr. Chan","CL","$4,100","-73.0%","1","-2","$37,500","$208,600","-","5",2018,12
"22591","96","N","How Victor 'The Garlic' Took Alexey 'The Stud' to the Nursing Home","CARUSEL","$3,600","-","8","-","$4,100","$3,600","-","1",2018,12
"22592","97","N","Followers","Cdgm.","$3,400","-","10","-","$3,100","$3,400","-","1",2018,12
"22593","98","87","Mind Game (2017 re-release)","GK","$3,300","-49.9%","2","-1","$15,100","$35,900","-","6",2018,12
"22594","99","103","Big Sonia","Argo.","$2,300","+21.5%","1","-","$21,400","$195,300","-","19",2018,12
"22595","100","121","Bob Le Flambeur (2017 re-release)","Rialto","$2,200","+1,659.3%","2","+1","$10,000","$15,800","-","12",2018,12
"22596","101","115","Double Lover","Cohen","$1,800","+150.3%","2","+1","$8,300","$168,300","-","6",2018,12
"22597","102","111","King of Hearts (2018 re-release)","Cohen","$1,400","+54.6%","2","-","$6,600","$16,400","-","5",2018,12
"22598","103","109","Apocalypsis","Indic.","$1,300","+4.3%","1","-1","$11,900","$10,500","-","4",2018,12
"22599","104","98","Souvenir","Strand","$1,000","-55.7%","3","-","$3,100","$9,100","-","4",2018,12
"22600","105","120","The Divine Order","Zeit.","$1,000","+430.4%","4","+3","$2,300","$75,300","-","22",2018,12
"22601","106","85","Our Blood is Wine","MBox","$900","-87.8%","2","-1","$3,900","$12,800","-","3",2018,12
"22602","107","84","Deep Sea 3D (IMAX)","WB","$800","-88.9%","4","+3","$1,900","$46,882,000","-","615",2018,12
"22603","108","118","Did You Wonder Who Fired the Gun?","Ghop","$700","+68.6%","2","-","$3,100","$16,200","-","4",2018,12
"22604","109","110","Ichi The Killer (2017 re-release)","WGUSA","$600","-47.7%","1","-1","$5,800","$19,900","-","20",2018,12
"22605","110","97","12 Days","Distrib.","$300","-85.8%","2","+1","$1,500","$2,700","-","2",2018,12
"22606","111","106","BPM (Beats Per Minute)","Orch.","$300","-80.3%","2","-","$1,500","$126,700","-","23",2018,12
"22607","112","119","Vazante","MBox","$300","-10.2%","1","-1","$2,600","$20,300","-","11",2018,12
"22608","113","100","Space Station 3-D (IMAX)","Imax","$200","-89.8%","2","-","$1,000","$94,441,700","-","820",2018,12
"22609","114","116","Beuys","KL","$200","-76.7%","1","-1","$1,400","$57,400","-","10",2018,12
"22610","115","122","Legend of the Mountain (2017 re-release)","KL","$100","+22.0%","1","-","$1,000","$4,900","-","8",2018,12
"22611","116","101","The Sacrifice (2017 re-release)","KL","$100","-96.6%","1","-","$600","$61,400","-","23",2018,12
"22612","1","7","Ready Player One","WB","$59,211,600","+401.5%","4,234","-","$131,200","$71,017,800","-","1",2018,13
"22613","2","N","Tyler Perry's Acrimony","LGF","$23,011,500","-","2,006","-","$107,600","$23,011,500","-","1",2018,13
"22614","3","2","Black Panther","BV","$17,284,000","-30.5%","2,988","-382","$54,300","$649,221,900","-","7",2018,13
"22615","4","3","I Can Only Imagine","RAtt.","$15,715,400","-21.8%","2,648","+395","$55,700","$60,015,000","$7","3",2018,13
"22616","5","1","Pacific Rim Uprising","Uni.","$13,388,400","-62.8%","3,708","-","$33,900","$49,423,600","$150","2",2018,13
"22617","6","4","Sherlock Gnomes","Par.","$12,331,100","-21.1%","3,662","-","$31,600","$27,966,200","$59","2",2018,13
"22618","7","6","A Wrinkle in Time","BV","$8,317,600","-33.8%","2,367","-1,056","$33,000","$85,952,800","-","4",2018,13
"22619","8","8","Love, Simon","Fox","$7,349,200","-35.0%","2,024","-410","$34,100","$34,369,400","$17","3",2018,13
"22620","9","5","Tomb Raider","WB","$7,264,700","-49.2%","2,788","-1,066","$24,400","$52,520,900","$94","3",2018,13
"22621","10","9","Paul, Apostle of Christ","Affirm","$5,139,000","-35.2%","1,473","-","$32,700","$13,075,700","$5","2",2018,13
"22622","11","15","Isle Of Dogs","FoxS","$4,283,600","+39.2%","165","+1","$243,500","$7,361,600","-","2",2018,13
"22623","12","N","God's Not Dead: A Light in Darkness","PFR","$3,773,300","-","1,693","-","$20,900","$3,773,300","-","1",2018,13
"22624","13","13","Peter Rabbit","Sony","$3,620,900","-16.3%","1,667","-404","$20,400","$110,992,900","$50","8",2018,13
"22625","14","10","Game Night","WB (NL)","$3,571,700","-38.5%","1,335","-531","$25,100","$65,368,000","$37","6",2018,13
"22626","15","11","Midnight Sun","Global Road","$2,893,500","-49.9%","2,128","-45","$12,800","$8,674,100","-","2",2018,13
"22627","16","12","Unsane","BST","$2,186,500","-58.9%","1,929","-94","$10,600","$7,504,900","-","2",2018,13
"22628","17","18","The Death of Stalin","IFC","$2,000,300","+41.2%","484","+343","$38,800","$4,435,000","-","4",2018,13
"22629","18","21","The Greatest Showman","Fox","$1,207,600","+9.0%","764","+286","$14,800","$170,567,400","$84","15",2018,13
"22630","19","20","Jumanji: Welcome to the Jungle","Sony","$1,107,200","-11.9%","783","-239","$13,300","$398,482,600","$90","15",2018,13
"22631","20","14","Red Sparrow","Fox","$1,049,500","-66.4%","508","-974","$19,400","$45,482,800","$69","5",2018,13
"22632","21","16","Strangers: Prey at Night","Aviron","$955,400","-65.2%","537","-944","$16,700","$23,601,000","-","4",2018,13
"22633","22","N","Baaghi 2","FIP","$904,900","-","123","-","$69,000","$904,900","-","1",2018,13
"22634","23","19","Annihilation","Par.","$526,500","-58.8%","243","-235","$20,300","$31,966,400","$40","6",2018,13
"22635","24","17","Death Wish (2018)","MGM","$456,500","-72.9%","407","-897","$10,500","$33,170,100","$30","5",2018,13
"22636","25","23","The Leisure Seeker","SPC","$404,400","-5.1%","155","+38","$24,500","$1,227,500","-","10",2018,13
"22637","26","28","Ferdinand","Fox","$161,100","-15.8%","137","-10","$11,000","$83,171,500","$111","16",2018,13
"22638","27","25","The Shape of Water","FoxS","$148,200","-60.2%","113","-134","$12,300","$62,952,000","-","18",2018,13
"22639","28","29","Coco","BV","$125,700","-30.6%","120","-24","$9,800","$207,095,600","-","19",2018,13
"22640","29","22","7 Days in Entebbe","Focus","$115,500","-87.4%","85","-751","$12,700","$3,267,300","-","3",2018,13
"22641","30","40","A Beautiful Planet","Imax","$105,500","+4.5%","11","-7","$89,900","$13,658,800","-","101",2018,13
"22642","31","N","Finding Your Feet","RAtt.","$103,200","-","14","-","$69,200","$103,200","-","1",2018,13
"22643","32","31","Star Wars: The Last Jedi","BV","$98,900","-39.4%","109","-41","$8,500","$612,858,700","-","16",2018,13
"22644","33","36","Maze Runner: The Death Cure","Fox","$92,100","-26.0%","103","-25","$8,400","$57,223,300","$62","10",2018,13
"22645","34","33","A Fantastic Woman","SPC","$90,700","-42.2%","66","-55","$12,900","$1,828,000","-","9",2018,13
"22646","35","41","Foxtrot","SPC","$88,300","-11.6%","35","+9","$23,700","$379,500","-","5",2018,13
"22647","36","35","The Post","Fox","$87,200","-37.5%","76","-26","$10,800","$80,778,500","$50","15",2018,13
"22648","37","27","Thoroughbreds","Focus","$85,900","-64.4%","50","-67","$16,100","$2,883,500","-","4",2018,13
"22649","38","45","Leaning Into The Wind","Magn.","$85,500","+23.4%","39","+15","$20,600","$247,300","-","4",2018,13
"22650","39","30","Flower","Orch.","$79,300","-51.4%","101","+44","$7,400","$306,600","-","3",2018,13
"22651","40","39","Call Me by Your Name","SPC","$78,600","-30.5%","31","-30","$23,800","$17,796,900","-","19",2018,13
"22652","41","37","The 15:17 to Paris","WB","$78,400","-34.4%","108","-38","$6,800","$35,775,700","$30","8",2018,13
"22653","42","32","Three Billboards Outside Ebbing, Missouri","FoxS","$76,200","-53.1%","66","-62","$10,800","$53,750,100","-","21",2018,13
"22654","43","24","Fifty Shades Freed","Uni.","$72,200","-82.7%","170","-339","$4,000","$99,230,300","$55","8",2018,13
"22655","44","63","Journey's End","Good Deed","$71,800","+214.3%","35","+26","$19,200","$110,200","-","3",2018,13
"22656","45","66","Back to Burgundy","MBox","$57,800","+171.4%","18","+13","$30,100","$79,100","-","2",2018,13
"22657","46","46","BOMBSHELL: The Hedy Lamarr Story","Zeit.","$55,100","-19.1%","30","-6","$17,200","$641,300","-","19",2018,13
"22658","47","53","Loveless (2018)","SPC","$55,000","+10.1%","59","+13","$8,800","$513,500","-","7",2018,13
"22659","48","34","The Hurricane Heist","ENTMP","$48,100","-68.0%","36","-92","$12,500","$6,031,400","$35","4",2018,13
"22660","49","58","Final Portrait","SPC","$48,000","+29.0%","9","+6","$50,000","$85,100","-","2",2018,13
"22661","50","50","Itzhak","Greenwich","$47,700","-20.9%","26","-","$17,200","$181,100","-","4",2018,13
"22662","51","N","Gemini","Neon","$47,000","-","4","-","$110,200","$47,000","-","1",2018,13
"22663","52","42","I, Tonya","Neon","$42,100","-55.8%","57","-45","$6,900","$29,607,600","-","17",2018,13
"22664","53","N","The China Hustle","Magn.","$41,000","-","20","-","$19,200","$41,000","-","1",2018,13
"22665","54","47","Oh Lucy!","FM","$39,300","-41.4%","30","-11","$12,300","$246,600","-","5",2018,13
"22666","55","N","The Son of Bigfoot","VPD","$33,100","-","10","-","$31,100","$33,100","-","1",2018,13
"22667","56","60","Film Stars Don't Die in Liverpool","SPC","$32,700","+8.9%","24","-5","$12,800","$905,400","-","14",2018,13
"22668","57","59","Hostiles","ENTMP","$32,500","-10.7%","53","+3","$5,700","$29,454,200","-","15",2018,13
"22669","58","55","Lady Bird","A24","$27,800","-40.4%","19","-27","$13,700","$48,384,100","-","22",2018,13
"22670","59","N","The Gardener","Grav.","$27,400","-","1","-","$257,400","$27,400","-","1",2018,13
"22671","60","54","Phantom Thread","Focus","$27,400","-44.2%","26","-15","$9,900","$20,787,100","-","14",2018,13
"22672","61","49","Darkest Hour","Focus","$25,500","-61.4%","34","-28","$7,000","$55,792,000","-","19",2018,13
"22673","62","72","Goldstone","Lightyear","$25,200","+55.1%","19","+9","$12,500","$75,000","-","5",2018,13
"22674","63","38","Getting Grace","Hann.","$24,500","-79.4%","15","-45","$15,300","$143,400","-","2",2018,13
"22675","64","N","Outside In","Orch.","$23,500","-","9","-","$24,500","$23,500","-","1",2018,13
"22676","65","57","The Last Suit","OutF","$22,400","-39.8%","6","-","$35,000","$59,700","-","2",2018,13
"22677","66","56","Operation Red Sea","WGUSA","$21,600","-50.6%","3","-8","$67,500","$1,513,600","-","6",2018,13
"22678","67","48","The Party (2017)","RAtt.","$20,800","-68.7%","35","-35","$5,600","$708,900","-","7",2018,13
"22679","68","64","Bag of Marbles","Gaum.","$19,900","-8.6%","4","-","$46,700","$41,700","-","2",2018,13
"22680","69","65","Keep the Change","KL","$19,400","-10.5%","13","+5","$14,000","$94,300","-","3",2018,13
"22681","70","N","The Great Silence (2018 re-release)","FM","$18,400","-","2","-","$86,100","$18,400","-","1",2018,13
"22682","71","N","Love After Love","IFC","$17,200","-","1","-","$161,000","$17,200","-","1",2018,13
"22683","72","71","Hubble 3D","WB","$16,900","-4.5%","5","+2","$31,800","$51,496,900","-","420",2018,13
"22684","73","67","The Insult","Cohen","$15,000","-26.0%","14","+4","$10,100","$970,600","-","12",2018,13
"22685","74","52","Gringo","STX","$14,100","-73.1%","35","-82","$3,800","$4,911,600","-","4",2018,13
"22686","75","61","Ismael's Ghosts","Magn.","$13,800","-51.1%","2","-","$64,600","$42,000","-","2",2018,13
"22687","76","73","Forever My Girl","RAtt.","$12,500","-23.0%","16","-9","$7,300","$16,139,400","$3.5","11",2018,13
"22688","77","62","Samson","PFR","$11,500","-50.3%","22","-14","$4,900","$4,662,000","-","7",2018,13
"22689","78","68","Ramen Heads","FB","$9,200","-51.8%","5","-1","$17,200","$39,200","-","3",2018,13
"22690","79","75","Mary and the Witch's Flower","GK","$9,000","-37.9%","6","-10","$14,100","$2,390,000","-","11",2018,13
"22691","80","88","Under the Sea 3D","WB","$8,800","+62.5%","6","-","$13,800","$35,367,500","-","477",2018,13
"22692","81","79","Claire's Camera","CGld","$8,800","-27.3%","3","-","$27,400","$49,900","-","4",2018,13
"22693","82","83","Detective Chinatown 2","WB","$8,300","-18.0%","2","-1","$39,100","$1,960,700","-","7",2018,13
"22694","83","70","Island of Lemurs: Madagascar (IMAX)","WB","$6,800","-61.9%","5","-","$12,700","$11,088,000","-","209",2018,13
"22695","84","N","The Last Movie Star","A24","$6,300","-","2","-","$29,600","$6,300","-","1",2018,13
"22696","85","76","The Young Karl Marx","Orch.","$5,000","-61.7%","9","-6","$5,200","$114,100","-","6",2018,13
"22697","86","90","Walk With Me","Gathr","$4,800","-10.0%","3","+1","$14,900","$691,600","-","26",2018,13
"22698","87","N","Status Update","VE","$4,700","-","75","-","$600","$4,700","-","1",2018,13
"22699","88","82","Tehran Taboo","KL","$4,600","-54.6%","3","-5","$14,500","$72,100","-","7",2018,13
"22700","89","94","Born to Be Wild (IMAX)","WB","$4,600","+5.4%","8","+2","$5,400","$25,364,500","-","365",2018,13
"22701","90","86","Faces Places","Cohen","$4,300","-37.5%","7","-7","$5,800","$938,500","-","26",2018,13
